"","Frequency","Max..ug.g.","Component.Name","CAS..","sample","tissue","name","species"
"20237",0,0,"Penconazole","66246-88-6","X43.TAD.4",NA,"TA","Tadpole"
"20238",0,0,"Metazachlor","67129-08-2","X43.TAD.4",NA,"TA","Tadpole"
"20239",0,0,"Prochloraz","67747-09-5","X43.TAD.4",NA,"TA","Tadpole"
"20240",0,0,"Cyfluthrin 1††","68359-37-5","X43.TAD.4",NA,"TA","Tadpole"
"20241",0,0,"Triflumizole","68694-11-1","X43.TAD.4",NA,"TA","Tadpole"
"20242",0,0,"Flucythrinate 1††","70124-77-5","X43.TAD.4",NA,"TA","Tadpole"
"20243",0,0,"Propanil","709-98-8","X43.TAD.4",NA,"TA","Tadpole"
"20244",0,0,"Endrin","72-20-8","X43.TAD.4",NA,"TA","Tadpole"
"20245",0,0,"Methoxychlor","72-43-5","X43.TAD.4",NA,"TA","Tadpole"
"20246",0,0,"DDD, p,p'-","72-54-8","X43.TAD.4",NA,"TA","Tadpole"
"20247",0,0,"Ethylan","72-56-0","X43.TAD.4",NA,"TA","Tadpole"
"20248",0,0,"Tolylfluanid","731-27-1","X43.TAD.4",NA,"TA","Tadpole"
"20249",0,0,"Phosmet","732-11-6","X43.TAD.4",NA,"TA","Tadpole"
"20250",0,0,"Endrin aldehyde","7421-93-4","X43.TAD.4",NA,"TA","Tadpole"
"20251",0,0,"Heptachlor","76-44-8","X43.TAD.4",NA,"TA","Tadpole"
"20252",0,0,"Flutriafol","76674-21-0","X43.TAD.4",NA,"TA","Tadpole"
"20253",0,0,"Paclobutrazol","76738-62-0","X43.TAD.4",NA,"TA","Tadpole"
"20254",0,0,"Tetramethrin 1††","7696-12-0","X43.TAD.4",NA,"TA","Tadpole"
"20255",0,0,"Pyraclofos","77458-01-6","X43.TAD.4",NA,"TA","Tadpole"
"20256",0,0,"Mevinphos ","7786-34-7","X43.TAD.4",NA,"TA","Tadpole"
"20257",0,0,"Carbophenothion","786-19-6","X43.TAD.4",NA,"TA","Tadpole"
"20258",0,0,"Fluazifop-P-butyl","79241-46-6","X43.TAD.4",NA,"TA","Tadpole"
"20259",0,0,"Tefluthrin","79538-32-2","X43.TAD.4",NA,"TA","Tadpole"
"20260",0,0,"Chlorfenson","80-33-1","X43.TAD.4",NA,"TA","Tadpole"
"20261",0,0,"Etofenprox","80844-07-1","X43.TAD.4",NA,"TA","Tadpole"
"20262",0,0,"Clomazone","81777-89-1","X43.TAD.4",NA,"TA","Tadpole"
"20263",0,0,"Quintozene—","82-68-8","X43.TAD.4",NA,"TA","Tadpole"
"20264",0,0,"Chlozolinate","84332-86-5","X43.TAD.4",NA,"TA","Tadpole"
"20265",0,0,"Flusilazole","85509-19-9","X43.TAD.4",NA,"TA","Tadpole"
"20266",0,0,"Azinphos-methyl","86-50-0","X43.TAD.4",NA,"TA","Tadpole"
"20267",0,0,"Propisochlor","86763-47-5","X43.TAD.4",NA,"TA","Tadpole"
"20268",0,0,"Myclobutanil","88671-89-0","X43.TAD.4",NA,"TA","Tadpole"
"20269",0,0,"Cyhalothrin, lambda-","91465-08-6","X43.TAD.4",NA,"TA","Tadpole"
"20270",0,0,"Allidochlor","93-71-0","X43.TAD.4",NA,"TA","Tadpole"
"20271",0,0,"Fonofos","944-22-9","X43.TAD.4",NA,"TA","Tadpole"
"20272",0,0,"Pyriproxyfen","95737-68-1","X43.TAD.4",NA,"TA","Tadpole"
"20273",0,0,"Diphenamid","957-51-7","X43.TAD.4",NA,"TA","Tadpole"
"20274",0,0,"Endosulfan I","959-98-8","X43.TAD.4",NA,"TA","Tadpole"
"20275",0,0,"Pyridaben","96489-71-3","X43.TAD.4",NA,"TA","Tadpole"
"20276",0,0,"Dicloran","99-30-9","X43.TAD.4",NA,"TA","Tadpole"
"20277",66,0.215665977,"Diphenylamine","122-39-4","X43.TAD.6",0.005832536,"TA","Tadpole"
"20278",25,0.06013552,"Mirex","2385-85-5","X43.TAD.6",NA,"TA","Tadpole"
"20279",22,0.05723334,"DDE, o,p'-","3424-82-6","X43.TAD.6",NA,"TA","Tadpole"
"20280",11,0.012505471,"N-(2;4-Dimethylphenyl)formamide","60397-77-5","X43.TAD.6",NA,"TA","Tadpole"
"20281",2,0.024753088,"Acetochlor","34256-82-1","X43.TAD.6",NA,"TA","Tadpole"
"20282",2,0.017075628,"Atrazine","1912-24-9","X43.TAD.6",NA,"TA","Tadpole"
"20283",2,0.079443893,"Pendimethalin","40487-42-1","X43.TAD.6",NA,"TA","Tadpole"
"20284",2,0.013163784,"2-Phenylphenol","90-43-7","X43.TAD.6",NA,"TA","Tadpole"
"20285",2,0.055403708,"Triadimefon","43121-43-3","X43.TAD.6",NA,"TA","Tadpole"
"20286",2,0.24722349,"Triadimenol","55219-65-3","X43.TAD.6",NA,"TA","Tadpole"
"20287",2,0.004387928,"Dichloroaniline, 3,4'-","95-76-1","X43.TAD.6",NA,"TA","Tadpole"
"20288",1,0.02193964,"Tetrahydrophthalimide","1469-48-3","X43.TAD.6",NA,"TA","Tadpole"
"20289",1,0.02520246,"Bifenthrin","82657-04-3","X43.TAD.6",NA,"TA","Tadpole"
"20290",1,0.043001001,"Fipronil","120068-37-3","X43.TAD.6",NA,"TA","Tadpole"
"20291",1,0.022485385,"Methyl parathion","298-00-0","X43.TAD.6",NA,"TA","Tadpole"
"20292",1,0.058449908,"Cyprodinil","121552-61-2","X43.TAD.6",NA,"TA","Tadpole"
"20293",1,0.028525787,"Endosulfan ether","3369-52-6","X43.TAD.6",NA,"TA","Tadpole"
"20294",1,0.042788681,"Dieldrin ","60-57-1","X43.TAD.6",NA,"TA","Tadpole"
"20295",1,0.047542979,"Chloropropylate","10/2/5836","X43.TAD.6",NA,"TA","Tadpole"
"20296",1,0.026327568,"Lenacil","8/1/2164","X43.TAD.6",NA,"TA","Tadpole"
"20297",0,0,"Metolachlor","51218-45-2","X43.TAD.6",NA,"TA","Tadpole"
"20298",0,0,"Anthraquinone","84-65-1","X43.TAD.6",NA,"TA","Tadpole"
"20299",0,0,"Chlorothalonil","1897-45-6","X43.TAD.6",NA,"TA","Tadpole"
"20300",0,0,"Tebuconazole","107534-96-3","X43.TAD.6",NA,"TA","Tadpole"
"20301",0,0,"Alachlor—","15972-60-8","X43.TAD.6",NA,"TA","Tadpole"
"20302",0,0,"Biphenyl","92-52-4","X43.TAD.6",NA,"TA","Tadpole"
"20303",0,0,"Malathion","121-75-5","X43.TAD.6",NA,"TA","Tadpole"
"20304",0,0,"DDT, o,p'-","789-02-6","X43.TAD.6",NA,"TA","Tadpole"
"20305",0,0,"Endosulfan II","33213-65-9","X43.TAD.6",NA,"TA","Tadpole"
"20306",0,0,"Permethrin, trans-","61949-77-7","X43.TAD.6",NA,"TA","Tadpole"
"20307",0,0,"Flutolanil","66332-96-5","X43.TAD.6",NA,"TA","Tadpole"
"20308",0,0,"Endosulfan sulfate","1031-07-8","X43.TAD.6",NA,"TA","Tadpole"
"20309",0,0,"Fludioxonil","131341-86-1","X43.TAD.6",NA,"TA","Tadpole"
"20310",0,0,"Pretilachlor","51218-49-6","X43.TAD.6",NA,"TA","Tadpole"
"20311",0,0,"Nonachlor, trans-","39765-80-5","X43.TAD.6",NA,"TA","Tadpole"
"20312",0,0,"Chlordane","57-74-9","X43.TAD.6",NA,"TA","Tadpole"
"20313",0,0,"DDE, p,p'-","72-55-9","X43.TAD.6",NA,"TA","Tadpole"
"20314",0,0,"Dichlorobenzophenone, 4,4'-","90-98-2","X43.TAD.6",NA,"TA","Tadpole"
"20315",0,0,"DDD, o,p'-","53-19-0","X43.TAD.6",NA,"TA","Tadpole"
"20316",0,0,"Fenson","80-38-6","X43.TAD.6",NA,"TA","Tadpole"
"20317",0,0,"Bioallethrin—","584-79-2","X43.TAD.6",NA,"TA","Tadpole"
"20318",0,0,"Piperonyl butoxide","51-03-6","X43.TAD.6",NA,"TA","Tadpole"
"20319",0,0,"Permethrin, cis-—","61949-76-6","X43.TAD.6",NA,"TA","Tadpole"
"20320",0,0,"Fenvalerate 1††","51630-58-1","X43.TAD.6",NA,"TA","Tadpole"
"20321",0,0,"Acrinathrin","101007-06-1","X43.TAD.6",NA,"TA","Tadpole"
"20322",0,0,"Chlorpropham","101-21-3","X43.TAD.6",NA,"TA","Tadpole"
"20323",0,0,"Imidacloprid-D4","1015855-75-0","X43.TAD.6",NA,"TA","Tadpole"
"20324",0,0,"Heptachlor epoxide","1024-57-3","X43.TAD.6",NA,"TA","Tadpole"
"20325",0,0,"tau-Fluvalinate 1††","102851-06-9","X43.TAD.6",NA,"TA","Tadpole"
"20326",0,0,"Chlorbenside","103-17-3","X43.TAD.6",NA,"TA","Tadpole"
"20327",0,0,"Resmethrin 1††","10453-86-8","X43.TAD.6",NA,"TA","Tadpole"
"20328",0,0,"Dichlofluanid","1085-98-9","X43.TAD.6",NA,"TA","Tadpole"
"20329",0,0,"Pebulate","1114-71-2","X43.TAD.6",NA,"TA","Tadpole"
"20330",0,0,"Cycloate","1134-23-2","X43.TAD.6",NA,"TA","Tadpole"
"20331",0,0,"MGK 264 1††","113-48-4","X43.TAD.6",NA,"TA","Tadpole"
"20332",0,0,"Endosulfan","115-29-7","X43.TAD.6",NA,"TA","Tadpole"
"20333",0,0,"Tetradifon","116-29-0","X43.TAD.6",NA,"TA","Tadpole"
"20334",0,0,"Tecnazene","117-18-0","X43.TAD.6",NA,"TA","Tadpole"
"20335",0,0,"Transfluthrin","118712-89-3","X43.TAD.6",NA,"TA","Tadpole"
"20336",0,0,"Hexachlorobenzene","118-74-1","X43.TAD.6",NA,"TA","Tadpole"
"20337",0,0,"Pyridaphenthion","119-12-0","X43.TAD.6",NA,"TA","Tadpole"
"20338",0,0,"Tebufenpyrad","119168-77-3","X43.TAD.6",NA,"TA","Tadpole"
"20339",0,0,"Diclobenil","1194-65-6","X43.TAD.6",NA,"TA","Tadpole"
"20340",0,0,"Thiacloprid","11988-49-9","X43.TAD.6",NA,"TA","Tadpole"
"20341",0,0,"Fenitrothion","122-14-5","X43.TAD.6",NA,"TA","Tadpole"
"20342",0,0,"Chlorfenapyr","122453-73-0","X43.TAD.6",NA,"TA","Tadpole"
"20343",0,0,"Clothianidin-D3","126776-24-8","X43.TAD.6",NA,"TA","Tadpole"
"20344",0,0,"Carfentrazone ethyl","128639-02-1","X43.TAD.6",NA,"TA","Tadpole"
"20345",0,0,"Thiamethoxam-D3","1294048-82-0","X43.TAD.6",NA,"TA","Tadpole"
"20346",0,0,"Terbufos","13071-79-9","X43.TAD.6",NA,"TA","Tadpole"
"20347",0,0,"Bromfenvinphos-methyl","13104-21-7","X43.TAD.6",NA,"TA","Tadpole"
"20348",0,0,"Captan","133-06-2","X43.TAD.6",NA,"TA","Tadpole"
"20349",0,0,"Folpet","133-07-3","X43.TAD.6",NA,"TA","Tadpole"
"20350",0,0,"Pyrazophos","13457-18-6","X43.TAD.6",NA,"TA","Tadpole"
"20351",0,0,"Acetamiprid-D3","1353869-35-8","X43.TAD.6",NA,"TA","Tadpole"
"20352",0,0,"Acetamiprid","135410-20-7","X43.TAD.6",NA,"TA","Tadpole"
"20353",0,0,"Quinalphos","13593-03-8","X43.TAD.6",NA,"TA","Tadpole"
"20354",0,0,"Fluquinconazole","136426-54-5","X43.TAD.6",NA,"TA","Tadpole"
"20355",0,0,"Imidacloprid","138261-41-3","X43.TAD.6",NA,"TA","Tadpole"
"20356",0,0,"Nitenpyram","150824-47-8","X43.TAD.6",NA,"TA","Tadpole"
"20357",0,0,"Thiamethoxam","153719-23-4","X43.TAD.6",NA,"TA","Tadpole"
"20358",0,0,"Trifluralin","1582-09-8","X43.TAD.6",NA,"TA","Tadpole"
"20359",0,0,"Dinotefuran","165252-70-0","X43.TAD.6",NA,"TA","Tadpole"
"20360",0,0,"Edifenphos","17109-49-8","X43.TAD.6",NA,"TA","Tadpole"
"20361",0,0,"Thiacloprid-D4","1793071-39-2","X43.TAD.6",NA,"TA","Tadpole"
"20362",0,0,"Iodofenfos","18181-70-9","X43.TAD.6",NA,"TA","Tadpole"
"20363",0,0,"Bromopropylate","18181-80-1","X43.TAD.6",NA,"TA","Tadpole"
"20364",0,0,"Pentachlorothioanisole","1825-19-0","X43.TAD.6",NA,"TA","Tadpole"
"20365",0,0,"Pentachloroanisole","1825-21-4","X43.TAD.6",NA,"TA","Tadpole"
"20366",0,0,"Nitrofen","1836-75-5","X43.TAD.6",NA,"TA","Tadpole"
"20367",0,0,"Chlorthal-dimethyl","1861-32-1","X43.TAD.6",NA,"TA","Tadpole"
"20368",0,0,"Benfluralin","1861-40-1","X43.TAD.6",NA,"TA","Tadpole"
"20369",0,0,"Propachlor","1918-16-7","X43.TAD.6",NA,"TA","Tadpole"
"20370",0,0,"Oxadiazon","19666-30-9","X43.TAD.6",NA,"TA","Tadpole"
"20371",0,0,"Pentachlorobenzonitrile","20925-85-3","X43.TAD.6",NA,"TA","Tadpole"
"20372",0,0,"EPN","2104-64-5","X43.TAD.6",NA,"TA","Tadpole"
"20373",0,0,"Bromophos-methyl","2104-96-3","X43.TAD.6",NA,"TA","Tadpole"
"20374",0,0,"Clothianidin","210880-92-5","X43.TAD.6",NA,"TA","Tadpole"
"20375",0,0,"4,4'-Methoxychlor olefin","2132-70-9","X43.TAD.6",NA,"TA","Tadpole"
"20376",0,0,"Leptophos","21609-90-5","X43.TAD.6",NA,"TA","Tadpole"
"20377",0,0,"Fenamiphos","22224-92-6","X43.TAD.6",NA,"TA","Tadpole"
"20378",0,0,"Tetrachlorvinphos","22248-79-9","X43.TAD.6",NA,"TA","Tadpole"
"20379",0,0,"Diallate 1††","2303-16-4","X43.TAD.6",NA,"TA","Tadpole"
"20380",0,0,"Triallate","2303-17-5","X43.TAD.6",NA,"TA","Tadpole"
"20381",0,0,"Phosalone","2310-17-0","X43.TAD.6",NA,"TA","Tadpole"
"20382",0,0,"Propargite—","2312-35-8","X43.TAD.6",NA,"TA","Tadpole"
"20383",0,0,"Pirimiphos-ethyl","23505-41-1","X43.TAD.6",NA,"TA","Tadpole"
"20384",0,0,"Propyzamide","23950-58-5","X43.TAD.6",NA,"TA","Tadpole"
"20385",0,0,"Triazophos","24017-47-8","X43.TAD.6",NA,"TA","Tadpole"
"20386",0,0,"Captafol","6/1/2425","X43.TAD.6",NA,"TA","Tadpole"
"20387",0,0,"Etridazole","2593-15-9","X43.TAD.6",NA,"TA","Tadpole"
"20388",0,0,"Phenothrin 1††","26002-80-2","X43.TAD.6",NA,"TA","Tadpole"
"20389",0,0,"Profluralin","26399-36-0","X43.TAD.6",NA,"TA","Tadpole"
"20390",0,0,"Azinphos-ethyl","2642-71-9","X43.TAD.6",NA,"TA","Tadpole"
"20391",0,0,"Chloroneb","2675-77-6","X43.TAD.6",NA,"TA","Tadpole"
"20392",0,0,"Norflurazon","27314-13-2","X43.TAD.6",NA,"TA","Tadpole"
"20393",0,0,"Prodiamine","29091-21-2","X43.TAD.6",NA,"TA","Tadpole"
"20394",0,0,"Chlorpyrifos","2921-88-2","X43.TAD.6",NA,"TA","Tadpole"
"20395",0,0,"Pirimiphos-methyl","29232-93-7","X43.TAD.6",NA,"TA","Tadpole"
"20396",0,0,"Phorate","298-02-2","X43.TAD.6",NA,"TA","Tadpole"
"20397",0,0,"Disulfoton","298-04-4","X43.TAD.6",NA,"TA","Tadpole"
"20398",0,0,"Fenchlorphos","299-84-3","X43.TAD.6",NA,"TA","Tadpole"
"20399",0,0,"2,4'-Methoxychlor","30667-99-3","X43.TAD.6",NA,"TA","Tadpole"
"20400",0,0,"Aldrin","309-00-2","X43.TAD.6",NA,"TA","Tadpole"
"20401",0,0,"BHC, alpha-","319-84-6","X43.TAD.6",NA,"TA","Tadpole"
"20402",0,0,"BHC, beta-","319-85-7","X43.TAD.6",NA,"TA","Tadpole"
"20403",0,0,"BHC, delta-","319-86-8","X43.TAD.6",NA,"TA","Tadpole"
"20404",0,0,"Procymidone","32809-16-8","X43.TAD.6",NA,"TA","Tadpole"
"20405",0,0,"Linuron","330-55-2","X43.TAD.6",NA,"TA","Tadpole"
"20406",0,0,"Fluchloralin","33245-39-5","X43.TAD.6",NA,"TA","Tadpole"
"20407",0,0,"Diazinon","333-41-5","X43.TAD.6",NA,"TA","Tadpole"
"20408",0,0,"Bromfenvinphos","33399-00-7","X43.TAD.6",NA,"TA","Tadpole"
"20409",0,0,"Isopropalin","33820-53-0","X43.TAD.6",NA,"TA","Tadpole"
"20410",0,0,"Prothiofos","34643-46-4","X43.TAD.6",NA,"TA","Tadpole"
"20411",0,0,"Tetrachloroaniline, 2,3,5,6-","3481-20-7","X43.TAD.6",NA,"TA","Tadpole"
"20412",0,0,"Sulprofos","35400-43-2","X43.TAD.6",NA,"TA","Tadpole"
"20413",0,0,"Iprodione","36734-19-7","X43.TAD.6",NA,"TA","Tadpole"
"20414",0,0,"Sulfotep","3689-24-5","X43.TAD.6",NA,"TA","Tadpole"
"20415",0,0,"Fenpropathrin","39515-41-8","X43.TAD.6",NA,"TA","Tadpole"
"20416",0,0,"Profenofos","41198-08-7","X43.TAD.6",NA,"TA","Tadpole"
"20417",0,0,"Bupirimate","41483-43-6","X43.TAD.6",NA,"TA","Tadpole"
"20418",0,0,"Tricyclazole","41814-78-2","X43.TAD.6",NA,"TA","Tadpole"
"20419",0,0,"Isazophos","42509-80-8","X43.TAD.6",NA,"TA","Tadpole"
"20420",0,0,"Oxyfluorfen","42874-03-3","X43.TAD.6",NA,"TA","Tadpole"
"20421",0,0,"Isodrin","465-73-6","X43.TAD.6",NA,"TA","Tadpole"
"20422",0,0,"Chlorfenvinphos 1††","470-90-6","X43.TAD.6",NA,"TA","Tadpole"
"20423",0,0,"Nitralin","4726-14-1","X43.TAD.6",NA,"TA","Tadpole"
"20424",0,0,"Bromophos-ethyl","4824-78-6","X43.TAD.6",NA,"TA","Tadpole"
"20425",0,0,"DDT, p,p'-","50-29-3","X43.TAD.6",NA,"TA","Tadpole"
"20426",0,0,"Vinclozolin","50471-44-8","X43.TAD.6",NA,"TA","Tadpole"
"20427",0,0,"Dimethachlor","50563-36-5","X43.TAD.6",NA,"TA","Tadpole"
"20428",0,0,"Chlorobenzilate","510-15-6","X43.TAD.6",NA,"TA","Tadpole"
"20429",0,0,"Chlordane, cis-","5103-71-9","X43.TAD.6",NA,"TA","Tadpole"
"20430",0,0,"Nonachlor, cis-","5103-73-1","X43.TAD.6",NA,"TA","Tadpole"
"20431",0,0,"Chlordane, trans-","5103-74-2","X43.TAD.6",NA,"TA","Tadpole"
"20432",0,0,"Hexazinone","51235-04-2","X43.TAD.6",NA,"TA","Tadpole"
"20433",0,0,"Cypermethrin 1††","52315-07-8","X43.TAD.6",NA,"TA","Tadpole"
"20434",0,0,"Pentachloroaniline","527-20-8","X43.TAD.6",NA,"TA","Tadpole"
"20435",0,0,"Deltamethrin","52918-63-5","X43.TAD.6",NA,"TA","Tadpole"
"20436",0,0,"Pyrimethanil","53112-28-0","X43.TAD.6",NA,"TA","Tadpole"
"20437",0,0,"Endrin ketone","53494-70-5","X43.TAD.6",NA,"TA","Tadpole"
"20438",0,0,"Ethalfluralin","55283-68-6","X43.TAD.6",NA,"TA","Tadpole"
"20439",0,0,"Fenthion","55-38-9","X43.TAD.6",NA,"TA","Tadpole"
"20440",0,0,"Chlorpyrifos-methyl","5598-13-0","X43.TAD.6",NA,"TA","Tadpole"
"20441",0,0,"Ethion","563-12-2","X43.TAD.6",NA,"TA","Tadpole"
"20442",0,0,"Parathion","56-38-2","X43.TAD.6",NA,"TA","Tadpole"
"20443",0,0,"Coumaphos","56-72-4","X43.TAD.6",NA,"TA","Tadpole"
"20444",0,0,"Tolclofos-methyl","57018-04-9","X43.TAD.6",NA,"TA","Tadpole"
"20445",0,0,"Metalaxyl—","57837-19-1","X43.TAD.6",NA,"TA","Tadpole"
"20446",0,0,"Acequinocyl","57960-19-7","X43.TAD.6",NA,"TA","Tadpole"
"20447",0,0,"BHC, gamma-","58-89-9","X43.TAD.6",NA,"TA","Tadpole"
"20448",0,0,"Terbacil","5902-51-2","X43.TAD.6",NA,"TA","Tadpole"
"20449",0,0,"Terbutylazine—","5915-41-3","X43.TAD.6",NA,"TA","Tadpole"
"20450",0,0,"Fluridone","59756-60-4","X43.TAD.6",NA,"TA","Tadpole"
"20451",0,0,"Fenarimol","60168-88-9","X43.TAD.6",NA,"TA","Tadpole"
"20452",0,0,"Chlorthiophos 1—††","60238-56-4 ","X43.TAD.6",NA,"TA","Tadpole"
"20453",0,0,"Pentachlorobenzene","608-93-5","X43.TAD.6",NA,"TA","Tadpole"
"20454",0,0,"Methacrifos","62610-77-9","X43.TAD.6",NA,"TA","Tadpole"
"20455",0,0,"Penconazole","66246-88-6","X43.TAD.6",NA,"TA","Tadpole"
"20456",0,0,"Metazachlor","67129-08-2","X43.TAD.6",NA,"TA","Tadpole"
"20457",0,0,"Prochloraz","67747-09-5","X43.TAD.6",NA,"TA","Tadpole"
"20458",0,0,"Cyfluthrin 1††","68359-37-5","X43.TAD.6",NA,"TA","Tadpole"
"20459",0,0,"Triflumizole","68694-11-1","X43.TAD.6",NA,"TA","Tadpole"
"20460",0,0,"Flucythrinate 1††","70124-77-5","X43.TAD.6",NA,"TA","Tadpole"
"20461",0,0,"Propanil","709-98-8","X43.TAD.6",NA,"TA","Tadpole"
"20462",0,0,"Endrin","72-20-8","X43.TAD.6",NA,"TA","Tadpole"
"20463",0,0,"Methoxychlor","72-43-5","X43.TAD.6",NA,"TA","Tadpole"
"20464",0,0,"DDD, p,p'-","72-54-8","X43.TAD.6",NA,"TA","Tadpole"
"20465",0,0,"Ethylan","72-56-0","X43.TAD.6",NA,"TA","Tadpole"
"20466",0,0,"Tolylfluanid","731-27-1","X43.TAD.6",NA,"TA","Tadpole"
"20467",0,0,"Phosmet","732-11-6","X43.TAD.6",NA,"TA","Tadpole"
"20468",0,0,"Endrin aldehyde","7421-93-4","X43.TAD.6",NA,"TA","Tadpole"
"20469",0,0,"Heptachlor","76-44-8","X43.TAD.6",NA,"TA","Tadpole"
"20470",0,0,"Flutriafol","76674-21-0","X43.TAD.6",NA,"TA","Tadpole"
"20471",0,0,"Paclobutrazol","76738-62-0","X43.TAD.6",NA,"TA","Tadpole"
"20472",0,0,"Tetramethrin 1††","7696-12-0","X43.TAD.6",NA,"TA","Tadpole"
"20473",0,0,"Pyraclofos","77458-01-6","X43.TAD.6",NA,"TA","Tadpole"
"20474",0,0,"Mevinphos ","7786-34-7","X43.TAD.6",NA,"TA","Tadpole"
"20475",0,0,"Carbophenothion","786-19-6","X43.TAD.6",NA,"TA","Tadpole"
"20476",0,0,"Fluazifop-P-butyl","79241-46-6","X43.TAD.6",NA,"TA","Tadpole"
"20477",0,0,"Tefluthrin","79538-32-2","X43.TAD.6",NA,"TA","Tadpole"
"20478",0,0,"Chlorfenson","80-33-1","X43.TAD.6",NA,"TA","Tadpole"
"20479",0,0,"Etofenprox","80844-07-1","X43.TAD.6",NA,"TA","Tadpole"
"20480",0,0,"Clomazone","81777-89-1","X43.TAD.6",NA,"TA","Tadpole"
"20481",0,0,"Quintozene—","82-68-8","X43.TAD.6",NA,"TA","Tadpole"
"20482",0,0,"Chlozolinate","84332-86-5","X43.TAD.6",NA,"TA","Tadpole"
"20483",0,0,"Flusilazole","85509-19-9","X43.TAD.6",NA,"TA","Tadpole"
"20484",0,0,"Azinphos-methyl","86-50-0","X43.TAD.6",NA,"TA","Tadpole"
"20485",0,0,"Propisochlor","86763-47-5","X43.TAD.6",NA,"TA","Tadpole"
"20486",0,0,"Myclobutanil","88671-89-0","X43.TAD.6",NA,"TA","Tadpole"
"20487",0,0,"Cyhalothrin, lambda-","91465-08-6","X43.TAD.6",NA,"TA","Tadpole"
"20488",0,0,"Allidochlor","93-71-0","X43.TAD.6",NA,"TA","Tadpole"
"20489",0,0,"Fonofos","944-22-9","X43.TAD.6",NA,"TA","Tadpole"
"20490",0,0,"Pyriproxyfen","95737-68-1","X43.TAD.6",NA,"TA","Tadpole"
"20491",0,0,"Diphenamid","957-51-7","X43.TAD.6",NA,"TA","Tadpole"
"20492",0,0,"Endosulfan I","959-98-8","X43.TAD.6",NA,"TA","Tadpole"
"20493",0,0,"Pyridaben","96489-71-3","X43.TAD.6",NA,"TA","Tadpole"
"20494",0,0,"Dicloran","99-30-9","X43.TAD.6",NA,"TA","Tadpole"
"20495",66,0.215665977,"Diphenylamine","122-39-4","X53.BT.1",0.009433962,"BT","Bufo Terrestris"
"20496",25,0.06013552,"Mirex","2385-85-5","X53.BT.1",0.018867925,"BT","Bufo Terrestris"
"20497",22,0.05723334,"DDE, o,p'-","3424-82-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20498",11,0.012505471,"N-(2;4-Dimethylphenyl)formamide","60397-77-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20499",2,0.024753088,"Acetochlor","34256-82-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20500",2,0.017075628,"Atrazine","1912-24-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20501",2,0.079443893,"Pendimethalin","40487-42-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20502",2,0.013163784,"2-Phenylphenol","90-43-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20503",2,0.055403708,"Triadimefon","43121-43-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20504",2,0.24722349,"Triadimenol","55219-65-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20505",2,0.004387928,"Dichloroaniline, 3,4'-","95-76-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20506",1,0.02193964,"Tetrahydrophthalimide","1469-48-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20507",1,0.02520246,"Bifenthrin","82657-04-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20508",1,0.043001001,"Fipronil","120068-37-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20509",1,0.022485385,"Methyl parathion","298-00-0","X53.BT.1",NA,"BT","Bufo Terrestris"
"20510",1,0.058449908,"Cyprodinil","121552-61-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20511",1,0.028525787,"Endosulfan ether","3369-52-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20512",1,0.042788681,"Dieldrin ","60-57-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20513",1,0.047542979,"Chloropropylate","10/2/5836","X53.BT.1",NA,"BT","Bufo Terrestris"
"20514",1,0.026327568,"Lenacil","8/1/2164","X53.BT.1",NA,"BT","Bufo Terrestris"
"20515",0,0,"Metolachlor","51218-45-2","X53.BT.1",NA,"BT","Bufo Terrestris"
"20516",0,0,"Anthraquinone","84-65-1","X53.BT.1",NA,"BT","Bufo Terrestris"
"20517",0,0,"Chlorothalonil","1897-45-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20518",0,0,"Tebuconazole","107534-96-3","X53.BT.1",NA,"BT","Bufo Terrestris"
"20519",0,0,"Alachlor—","15972-60-8","X53.BT.1",NA,"BT","Bufo Terrestris"
"20520",0,0,"Biphenyl","92-52-4","X53.BT.1",NA,"BT","Bufo Terrestris"
"20521",0,0,"Malathion","121-75-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20522",0,0,"DDT, o,p'-","789-02-6","X53.BT.1",NA,"BT","Bufo Terrestris"
"20523",0,0,"Endosulfan II","33213-65-9","X53.BT.1",NA,"BT","Bufo Terrestris"
"20524",0,0,"Permethrin, trans-","61949-77-7","X53.BT.1",NA,"BT","Bufo Terrestris"
"20525",0,0,"Flutolanil","66332-96-5","X53.BT.1",NA,"BT","Bufo Terrestris"
"20526",0,0,"Endosulfan sulfate","1031-07-8","X53.BT.1",NA,"BT","Bufo Terrestris"
